7600	0.09968982	0.49043382	0.18413305	0.14375692
7700	0.0843037	1.01725811	0.10890788	0.16782421
7800	0.08485059	0.36416342	0.14701304	0.14075499
7900	0.08613148	0.4584448	0.15713509	0.1331018
8000	0.09221716	0.86277781	0.15040786	0.22979261
8100	0.07448874	0.34228013	0.13549766	0.11771039
8200	0.0695751	0.44793377	0.13500498	0.19571739
8300	0.07972532	0.42025446	0.12556762	0.09313259
8400	0.08275569	0.5039023	0.15522679	0.11118653
8500	0.0927465	0.40316607	0.14069277	0.1642717
8600	0.07159664	0.41783024	0.1643975	0.10591531
8700	0.08736655	0.38026554	0.16191489	0.13491853
8800	0.07751904	0.5790094	0.15589595	0.159503
8900	0.10899914	0.68952928	0.14361983	0.14607318
9000	0.07084382	0.42250413	0.1432117	0.12536966
9100	0.11669287	0.5058021	0.19038408	0.1878109
9200	0.09227299	0.55330303	0.14942548	0.11238471
9300	0.08157313	0.5437051	0.13634723	0.23407228
9400	0.08503679	0.44464152	0.13374127	0.11514216
9500	0.07656734	0.7157545	0.16341533	0.19771083
9600	0.07036595	0.50562737	0.18828017	0.11825374
9700	0.08096298	0.49522667	0.1861707	0.16506117
9800	0.06404346	0.62419727	0.13677284	0.15575907
9900	0.0700081	0.63071291	0.09933673	0.13695753
10000	0.07697414	0.62258533	0.12881672	0.18789923
10100	0.09906451	0.35997832	0.14851909	0.11889227
10200	0.06927142	0.51464456	0.13580758	0.16216513
10300	0.06342443	0.52858053	0.12176025	0.11368493
10400	0.07714371	0.42984431	0.12909053	0.10894997
10500	0.06667634	0.51964207	0.12691613	0.17341151
10600	0.09034463	0.34474434	0.1724179	0.08309933
10700	0.0793778	0.52013323	0.1292968	0.11184102
10800	0.08019165	0.793677	0.16064493	0.195246
10900	0.08837096	0.47685068	0.15081713	0.15884157
11000	0.08183326	0.41754728	0.13995798	0.13935349
11100	0.08515047	0.67647545	0.14728964	0.14847347
11200	0.06758988	0.51862448	0.13850601	0.12750405
11300	0.06487549	0.36161255	0.13638926	0.12227558
11400	0.10634523	0.672609	0.14831468	0.16999827
11500	0.05901109	0.71977649	0.11024718	0.13082171
11600	0.08740173	0.38190952	0.14078935	0.14905772
11700	0.06102672	0.44247942	0.11325912	0.10142703
11800	0.06909266	0.52866003	0.12749743	0.17234996
11900	0.10108243	0.49608164	0.1566824	0.10088635
12000	0.09487285	0.46574155	0.14203277	0.18991985
12100	0.0797071	0.33917547	0.12745397	0.10984863
12200	0.08348505	0.58497148	0.11065252	0.17846478
12300	0.07043493	0.43294185	0.14234896	0.16042138
12400	0.07782857	0.7971266	0.16300239	0.18133618
12500	0.08236875	0.44020806	0.14597028	0.13788559
12600	0.08750178	0.58392518	0.14413894	0.15126772
12700	0.07783718	0.33292555	0.13080572	0.11665137
12800	0.07589078	0.6572724	0.15114301	0.28635899
12900	0.07678428	0.54226016	0.14236168	0.13284643
13000	0.09035691	0.5874292	0.15976152	0.2609934
13100	0.07545592	0.4683389	0.16865229	0.10852346
13200	0.06247297	0.38518584	0.10645353	0.15099039
13300	0.07482744	0.68682568	0.13300487	0.16113648
13400	0.08518481	0.39310967	0.12218725	0.13099867
13500	0.07975714	0.43561875	0.11419507	0.121782
13600	0.07248559	0.42699064	0.12368008	0.17929727
13700	0.07505134	0.61296111	0.14202897	0.13925975
13800	0.06918998	0.43916188	0.13325973	0.18094753
13900	0.07463259	0.72584713	0.14607742	0.14458503
14000	0.09173187	0.36449883	0.14402711	0.12759331
14100	0.06602124	0.75617116	0.14514865	0.12611072
14200	0.060441	0.75945356	0.11287554	0.18756936
14300	0.08586863	0.4167291	0.15659153	0.15227582
14400	0.08091953	0.49755671	0.15217155	0.13177962
14500	0.08477498	0.48762496	0.17587808	0.1922303
14600	0.08204795	0.40681786	0.16340797	0.10473267
14700	0.07885773	0.64341079	0.14909409	0.1863379
14800	0.07704052	0.61766229	0.1438499	0.14583835
14900	0.06827117	0.56904209	0.17533073	0.20627719
15000	0.07252748	0.61806216	0.1173426	0.15904296
15100	0.08251958	0.49974721	0.15844307	0.19643631
15200	0.07598687	0.68189594	0.123483	0.19785984
15300	0.08461584	0.65191117	0.1654517	0.18083417
15400	0.06740676	0.53477497	0.12058218	0.14065675
15500	0.11460862	0.66651267	0.13748098	0.17066227
15600	0.07601885	0.38701028	0.15451196	0.18501888
15700	0.08664846	0.5416899	0.13730183	0.13300572
15800	0.08452143	0.58183306	0.14724025	0.17521746
15900	0.05657061	0.55515024	0.13429793	0.11848304
16000	0.08292118	0.6508215	0.13941353	0.1814666
16100	0.08588086	0.3761374	0.1563321	0.12591965
16200	0.06508702	0.6112332	0.12004868	0.17086497
16300	0.06990757	0.4548361	0.128596	0.2023675
16400	0.07964523	0.4003055	0.15233773	0.1610834
16500	0.07305897	0.3301436	0.15467529	0.14908111
16600	0.0813659	0.42222295	0.15372072	0.16574464
16700	0.09081145	0.36283103	0.15692424	0.18761073
16800	0.06550401	0.60179343	0.12508567	0.22718713
16900	0.08174034	0.63644859	0.16070625	0.15663532
17000	0.07575498	0.60833137	0.09748163	0.1245964
17100	0.09110865	0.56568234	0.15368559	0.21669254
17200	0.07385997	0.40132764	0.15732867	0.12139648
17300	0.08482494	0.47408588	0.17081166	0.14202528
17400	0.10432086	0.59665614	0.1598611	0.21665404
17500	0.07773012	0.47152645	0.13093877	0.16273295
17600	0.09929063	0.33908104	0.16109164	0.13588607
17700	0.08638065	0.44278678	0.11890506	0.14582788
17800	0.0957644	0.6116073	0.16647157	0.18298823
17900	0.08097219	0.456071758	0.17399897	0.183683558
18000	0.07661478	0.70137011	0.11411349	0.14294825
18100	0.0830749	0.41482044	0.13944012	0.09458086
18200	0.0829651	0.75498909	0.16120204	0.17289755
18300	0.09506743	0.42830296	0.16225813	0.15252256
18400	0.08863818	0.54969	0.13532293	0.16705176
18500	0.07346415	0.64800149	0.12350394	0.16888839
18600	0.08281799	0.44381684	0.13191523	0.10014535
18700	0.07607178	0.67451844	0.12207804	0.15531708
18800	0.08627936	0.82017094	0.13113764	0.22744393
18900	0.0892722	0.429138542	0.15221177	0.10658646
19000	0.08850529	0.43494427	0.16436092	0.15077909
19100	0.08780438	0.52455834	0.15364735	0.10908437
19200	0.10179333	0.5209853	0.16655615	0.19114037
19300	0.086399	0.60280659	0.16357147	0.19542589
19400	0.06949051	0.5137772	0.14228592	0.16764182
19500	0.08058277	0.56549923	0.16747811	0.12641903
19600	0.06872112	0.39769279	0.13672587	0.1538955
19700	0.08573681	0.34861733	0.11493686	0.10045926
19800	0.05671367	0.84678679	0.14340467	0.18092389
19900	0.08439509	0.4953907	0.16412765	0.14207959
20000	0.06771482	0.41909798	0.17430362	0.13193553
20100	0.08315626	0.33419182	0.14538964	0.09184955
20200	0.08152165	0.6468028	0.14381434	0.18751831
20300	0.08750665	0.61912347	0.13116058	0.25384747
20400	0.07843649	0.32319705	0.14816283	0.19483095
20500	0.07203474	0.54835786	0.11939056	0.16637606
20600	0.08207365	0.41977364	0.13550908	0.13473223
20700	0.1019275	0.64488504	0.15409594	0.16631784
20800	0.07188104	0.44978537	0.11344563	0.13030629
20900	0.06458015	0.42814638	0.11243515	0.16604408
21000	0.07217836	0.4412711	0.13133869	0.1512158
21100	0.06805407	0.6622846	0.13788254	0.12055495
21200	0.07378582	0.64380619	0.16083849	0.15902511
21300	0.07680045	0.53537005	0.15490216	0.17037705
21400	0.07460546	0.42217769	0.11210483	0.12011547
21500	0.05920185	0.4545436	0.12235487	0.13947831
21600	0.08904047	0.57993963	0.14576567	0.25063763
21700	0.07876612	0.43865627	0.13113582	0.16057487
21800	0.0902174	0.62440853	0.17534306	0.24814506
21900	0.07056504	0.49209575	0.11778212	0.16234865
22000	0.06990236	0.4825369	0.11600174	0.13757145
22100	0.06958258	0.38838632	0.1602254	0.15419732
22200	0.08444249	0.58343367	0.14936192	0.17279334
22300	0.08739208	0.45290118	0.12989354	0.18498606
22400	0.07941149	0.60339316	0.17317317	0.14783464
22500	0.04426705	0.63528157	0.1371826	0.14228928
22600	0.06944182	0.48514243	0.13337317	0.15300147
22700	0.07114673	0.54696231	0.13910375	0.18627731
22800	0.07532965	0.52317139	0.14237441	0.21512239
22900	0.0818539	0.62103022	0.14355835	0.14767496
23000	0.06951637	0.5979091	0.14253209	0.1679518
23100	0.05487155	0.5964284	0.1663055	0.16158208
23200	0.08189378	0.494266091	0.14107614	0.164058891
23300	0.0578267	0.40637898	0.11641012	0.11545327
23400	0.05798865	0.47874484	0.15223148	0.15682694
23500	0.06638567	0.67372493	0.11024484	0.23318683
23600	0.09664362	0.72581205	0.14310452	0.15594675
23700	0.091082	0.4202271	0.14254607	0.12142729
23800	0.07807187	0.49625652	0.14794831	0.16191177
23900	0.08937643	0.51428932	0.15861083	0.12139207
24000	0.08951029	0.84543249	0.15098819	0.10650503
24100	0.07679658	0.38562924	0.15522345	0.13275559
24200	0.05792274	0.50304262	0.14268625	0.12795045
24300	0.08425081	0.57569913	0.15243315	0.13442435
24400	0.07140165	0.5514128	0.11235196	0.16891016
24500	0.07789763	0.41541304	0.14306554	0.16927144
24600	0.06971003	0.6252475	0.11800645	0.18922328
24700	0.06171778	0.4468274	0.13467715	0.13785509
24800	0.09269702	0.52882526	0.1650008	0.18283106
24900	0.06075	0.46810126	0.11726531	0.15032928
25000	0.09784939	0.5918755	0.13329707	0.13328494
25100	0.07750722	0.40270375	0.14844452	0.16066952
25200	0.08559031	0.51340138	0.11786961	0.14218608
25300	0.05894864	0.42594297	0.11056458	0.13627767
25400	0.06030635	0.71709127	0.12351595	0.1336765
25500	0.08317666	0.44809881	0.14058012	0.15919948
25600	0.07575422	0.46623987	0.16105975	0.14689443
25700	0.07280429	0.37338065	0.14227417	0.14678914
25800	0.0746523	0.42408901	0.13017999	0.10603182
25900	0.0748995	0.38791127	0.13342306	0.17522823
26000	0.08093603	0.4200458	0.1582843	0.15089092
26100	0.10700099	0.65106107	0.14548952	0.12094771
26200	0.07360436	0.55577274	0.15404339	0.18937074
26300	0.07296424	0.51219494	0.15169021	0.14254546
26400	0.07781941	0.52927376	0.14773413	0.1439848
26500	0.09151806	0.647873046	0.14365762	0.185188346
26600	0.08243271	0.46715792	0.14881752	0.17923989
26700	0.07619013	1.00213078	0.14705493	0.17157953
26800	0.08974554	0.55868075	0.14852719	0.13145007
26900	0.07459196	0.42169264	0.10922494	0.15982899
27000	0.07785015	0.69298913	0.11269005	0.13525083
27100	0.08416855	0.53327985	0.14108295	0.15221839
27200	0.07931254	0.49141933	0.16724308	0.12723693
27300	0.08032266	0.44789617	0.17498926	0.11378722
27400	0.0850191	0.36965945	0.10968048	0.16270675
27500	0.07245155	0.504988	0.13757415	0.12824014
27600	0.08258881	0.8513111	0.13354527	0.22750628
27700	0.06752697	0.44382875	0.14851139	0.14353658
27800	0.08415753	0.40344591	0.18717937	0.14101666
27900	0.08113062	0.44049232	0.12633551	0.13534355
28000	0.06480472	0.40142295	0.10880431	0.11740359
28100	0.06723224	0.63621914	0.1501865	0.12665459
28200	0.05909032	0.52912136	0.12423687	0.18248426
28300	0.07059153	0.60069493	0.13640176	0.13532583
28400	0.07810001	0.42385536	0.15066902	0.12525527
28500	0.08106422	0.80352857	0.14197916	0.16283687
28600	0.08061518	0.53081538	0.11426336	0.17121028
28700	0.07498493	0.5711245	0.16415858	0.18910279
28800	0.10053382	0.39373413	0.14268878	0.15495458
28900	0.07430181	0.5287263	0.13008763	0.1518233
29000	0.07767667	0.5686059	0.15713595	0.19514959
29100	0.06299499	0.71984184	0.12480462	0.18417964
29200	0.06317879	0.48569502	0.12769458	0.11923734
29300	0.07268106	0.7786627	0.12990176	0.16108816
29400	0.0828109	0.43243908	0.14567732	0.14168524
29500	0.08577558	0.69434008	0.14686928	0.18495168
29600	0.07594649	0.770968	0.16596228	0.1559606
29700	0.07126638	0.62851	0.13514323	0.2509284
29800	0.08496887	0.45149453	0.1366583	0.18522413
29900	0.06002053	0.42223025	0.13362842	0.14406292
30000	0.08050137	0.43178958	0.12711041	0.15611285
30100	0.0846232	0.57194966	0.18422118	0.17596529
30200	0.08758572	0.45899816	0.12362495	0.09876663
30300	0.07496172	0.41414978	0.11249717	0.18021128
30400	0.05975864	0.40472801	0.13579142	0.10761536
30500	0.07686068	0.49417442	0.12974563	0.17174102
30600	0.08887658	0.65047744	0.13011366	0.15790204
30700	0.09575958	0.46578197	0.14862012	0.16770557
30800	0.07105468	0.42120338	0.12279143	0.15826222
30900	0.09496092	0.52990862	0.12693731	0.11435867
31000	0.07519016	0.44338586	0.12982339	0.16442436
31100	0.07260939	0.49019568	0.16923216	0.13352515
31200	0.08383747	0.66100318	0.13471949	0.0848786
31300	0.07066763	0.42334452	0.14052625	0.18882502
31400	0.0838595	0.56529996	0.12671529	0.10482386
31500	0.08033553	0.38027706	0.14494976	0.19789946
31600	0.09278602	0.6249296	0.20166224	0.1767506
31700	0.07779945	0.50214522	0.14216713	0.15057712
31800	0.06675898	0.51507199	0.10746424	0.14356317
31900	0.06177801	0.50201926	0.1766227	0.14074587
32000	0.08941348	0.53961298	0.17655885	0.08596027
32100	0.06622393	0.50445143	0.10737186	0.11024367
32200	0.07905761	1.103584	0.1283121	0.20234996
32300	0.0831795	0.42382767	0.16013631	0.1231095
32400	0.08503819	0.56538253	0.13525639	0.12049796
32500	0.09451269	0.72130402	0.19712713	0.19572792
32600	0.08180376	0.44021796	0.13359514	0.13529346
32700	0.09192491	0.69330457	0.15457733	0.12444414
32800	0.07724366	0.60142472	0.13641925	0.14462791
32900	0.08797092	0.92041364	0.17954912	0.18482764
33000	0.06188713	0.46297934	0.1133286	0.12086891
33100	0.06294741	0.53210378	0.14929462	0.11864269
33200	0.10563511	0.43780973	0.14253662	0.15618723
33300	0.06785575	0.37884001	0.14755306	0.1502964
33400	0.09239097	0.415807395	0.19387112	0.118319895
33500	0.0894494	0.81105144	0.15267144	0.19340114
33600	0.07346017	0.53740096	0.13564382	0.11850938
33700	0.07317419	0.52116063	0.16674764	0.1497296
33800	0.09566959	0.7688644	0.12873099	0.15062877
33900	0.08527264	0.54552147	0.14335813	0.21127804
34000	0.07937602	0.55531439	0.16262503	0.18828019
34100	0.07534331	0.51403933	0.14102882	0.12162391
34200	0.08939449	0.56224466	0.17942878	0.09679217
34300	0.07794136	0.57731264	0.10023053	0.0957303
34400	0.07261487	0.40831739	0.11418823	0.11085003
34500	0.08626365	0.46202187	0.14518545	0.17368307
34600	0.07938619	0.46120999	0.11969179	0.126775393
34700	0.081778	0.48246121	0.15938197	0.13363575
34800	0.08902384	0.70754801	0.12488848	0.15379023
34900	0.08458422	0.50978279	0.13847715	0.12418544
35000	0.07896349	0.420536	0.13098266	0.15211769
35100	0.09111638	0.51479181	0.16512462	0.19628541
35200	0.07128427	0.4457595	0.12754072	0.09626448
35300	0.07911949	0.73955407	0.11784707	0.14334097
35400	0.09056348	0.49528417	0.18141977	0.14842087
35500	0.07930295	0.62356923	0.13197186	0.16493767
35600	0.08406537	0.45753414	0.17221478	0.16571564
35700	0.08587338	0.61634915	0.12552933	0.15516825
35800	0.08609307	0.55108139	0.13791009	0.09941853
35900	0.09797985	0.60269302	0.18506811	0.11699859
36000	0.08507078	0.47407123	0.13422537	0.137315126
36100	0.06756602	0.34422642	0.14852436	0.13094159
36200	0.09448457	0.71237515	0.1482955	0.14438472
36300	0.07604204	0.6076267	0.14959215	0.18140264
36400	0.07954339	0.66511831	0.15271406	0.14907661
36500	0.08468798	0.7135255	0.16442523	0.2563708
36600	0.08457223	0.59798077	0.14436078	0.18869597
36700	0.09345561	0.74116408	0.14052426	0.22434898
36800	0.09461597	0.56465303	0.15424843	0.13690619
36900	0.0700834	0.57717985	0.12387625	0.20349035
37000	0.06719015	0.36961582	0.14911332	0.14611152
37100	0.092657	0.51024768	0.12310894	0.17421208
37200	0.05904588	0.40962592	0.15597229	0.17324412
37300	0.07242906	0.5726579	0.14821526	0.14477764
37400	0.08265717	0.45031456	0.15465908	0.15895468
37500	0.08414213	0.49718311	0.18293525	0.16716201
37600	0.08416148	0.670916	0.1525036	0.2210182
37700	0.09203	0.53278766	0.10822795	0.14478894
37800	0.0925147	0.3823156	0.12500035	0.13739235
37900	0.09515043	0.552264	0.14898074	0.18178516
38000	0.09031547	0.436109	0.1604552	0.11232845
38100	0.07479765	0.5986285	0.17979519	0.13151922
38200	0.06630055	0.7349449	0.14455536	0.19166702
38300	0.08774747	0.5872468	0.14046923	0.16114995
38400	0.07382728	0.4590075	0.14429815	0.2080266
38500	0.06804484	0.54411837	0.11921243	0.12459071
38600	0.07567901	0.49635878	0.11722082	0.17899578
38700	0.0624678	0.50496944	0.11936677	0.14755199
38800	0.08649643	0.43521332	0.14131823	0.09423196
38900	0.09098242	0.51509361	0.18472862	0.13577371
39000	0.07508991	0.58710817	0.1336386	0.11213889
39100	0.0886641	0.56189416	0.15580407	0.17852056
39200	0.07111525	0.49060163	0.15742287	0.12997286
39300	0.05924397	0.409759087	0.12956561	0.21383588
39400	0.08952792	0.58296898	0.15501324	0.10965969
39500	0.07655344	0.57868765	0.12900858	0.12656035
39600	0.08341907	0.6033116	0.12503105	0.1673692
39700	0.07037477	0.93474065	0.13938088	0.13894607
39800	0.07513419	0.5579366	0.13040547	0.1681385
39900	0.09140266	0.43127849	0.11001111	0.1593705
40000	0.06208612	0.47680171	0.14654108	0.14993091
40100	0.06754939	0.53204347	0.1297657	0.16120517
40200	0.05586556	0.54096222	0.13632744	0.15862919
40300	0.08956829	0.50245268	0.1521302	0.10392965
40400	0.07744861	0.56212904	0.12622496	0.14701628
40500	0.07274118	0.44394103	0.14209094	0.12437472
40600	0.06964711	0.8959915	0.12292694	0.2388815
40700	0.06558571	0.52565992	0.12766875	0.15144943
40800	0.0641387	0.37425308	0.1381955	0.17378653
40900	0.07140501	0.44729506	0.12619268	0.11741586
41000	0.07157161	0.25884162	0.14113882	0.08791043
41100	0.11550645	0.56322407	0.15992364	0.21718987
41200	0.08472118	0.42862352	0.15979422	0.15643948
41300	0.07997261	0.55835132	0.15044523	0.17329677
41400	0.06740975	0.36521996	0.12830335	0.12091232
41500	0.07798256	0.57743538	0.12798104	0.15872182
41600	0.08835967	0.49531874	0.16748947	0.15671284
41700	0.07287699	0.63945046	0.12704988	0.16953432
41800	0.09034529	0.58049616	0.13844312	0.17606208
41900	0.07644247	0.53954734	0.11993208	0.14777044
42000	0.06243026	0.49593412	0.09645236	0.1222679
42100	0.07813548	0.44179233	0.1343961	0.12264298
42200	0.08955106	0.34567249	0.15628795	0.12102056
42300	0.07946169	0.58384731	0.1080736	0.13869411
42400	0.0877178	0.35938426	0.14375321	0.1690338
42500	0.08502964	0.41180754	0.12461137	0.14188194
42600	0.08513005	0.53152305	0.12165679	0.10483238
42700	0.08147371	0.75395869	0.14454317	0.168049
42800	0.08859225	0.69485576	0.1148589	0.16444636
42900	0.07256147	0.55018273	0.16134835	0.13815998
43000	0.07257038	0.35703737	0.14317529	0.12816367
43100	0.0629323	0.64299812	0.11901311	0.1047057
43200	0.06661058	0.72524775	0.13778549	0.14991651
43300	0.10332943	0.41613926	0.14999118	0.10781875
43400	0.04827152	0.92716843	0.1319749	0.19907533
43500	0.08022295	0.54247251	0.14547117	0.15586672
43600	0.07478646	0.3082229	0.13281632	0.1473011
43700	0.07980201	0.65256332	0.15028846	0.20837172
43800	0.09696607	0.65683269	0.17024993	0.15558399
43900	0.08111465	0.36579766	0.12524049	0.12591096
44000	0.07573698	0.40804963	0.14580242	0.11655707
44100	0.07083571	0.48169928	0.12692667	0.14401995
44200	0.08013328	0.55815684	0.14841627	0.19169904
44300	0.08085394	0.51776198	0.12087981	0.12263238
44400	0.08111044	0.37388382	0.13905282	0.10889001
44500	0.08830394	0.50230211	0.15740153	0.14278731
44600	0.09359191	0.57751644	0.15535506	0.0915934
44700	0.09285289	0.4247887	0.15639926	0.16097508
44800	0.06532463	0.65222598	0.12341538	0.17192798
44900	0.07285241	0.55156267	0.13836564	0.16840467
45000	0.06468995	0.5737897	0.14355024	0.17734088
45100	0.10912301	0.58500675	0.13247053	0.26405275
45200	0.06739021	0.58132633	0.14353297	0.16832064
45300	0.07442591	0.6667341	0.12274151	0.18044875
45400	0.08062976	0.34946051	0.14111588	0.09406475
45500	0.07605045	0.46275232	0.14913102	0.21376732
45600	0.07521909	0.43767624	0.12363805	0.11622053
45700	0.07502811	0.42582603	0.12194988	0.17723753
45800	0.08104961	0.59461551	0.13643232	0.14657979
45900	0.07290906	0.45157918	0.1253582	0.18732225
46000	0.07030699	0.47044095	0.17372557	0.1592041
46100	0.07072614	0.41527103	0.1400597	0.13112532
46200	0.08967064	0.59430501	0.13954284	0.19795791
46300	0.09281148	0.43768175	0.17728781	0.22570035
46400	0.07759417	0.40614502	0.14289195	0.2221315
46500	0.0838629	0.43686789	0.15181329	0.15342089
46600	0.07136135	0.54302532	0.1479431	0.14238349
46700	0.09444862	0.46890981	0.14557658	0.14972116
46800	0.07543291	0.40153014	0.16084794	0.13591713
46900	0.06119079	0.4822649	0.13580268	0.132497
47000	0.08900168	0.50587329	0.1461856	0.19341449
47100	0.07944799	0.46705627	0.1374589	0.11199739
47200	0.0758261	0.69342066	0.12939817	0.1204259
47300	0.08793788	0.7690651	0.15840734	0.15016864
47400	0.07317717	0.39941457	0.14761244	0.19556246
47500	0.07296644	0.5606178	0.18688584	0.2268274
47600	0.08096734	0.75396503	0.16573731	0.12265777
47700	0.10560609	0.50595254	0.1633224	0.12263544
47800	0.06346809	0.51118794	0.14547719	0.17413544
47900	0.06433996	0.47933537	0.11884067	0.15983156
48000	0.09223251	0.33692941	0.17074372	0.13356166
48100	0.07488191	0.42211468	0.12689526	0.11475966
48200	0.0976534	0.34219384	0.14069329	0.13315451
48300	0.07987663	0.32616258	0.15605895	0.1393412
48400	0.06100296	0.68577332	0.14616384	0.16533399
48500	0.0739915	0.54205912	0.12580576	0.15058295
48600	0.06922378	0.44788619	0.13801161	0.1368186
48700	0.07922557	0.61985472	0.15969733	0.17215342
48800	0.07823012	0.57443156	0.15684879	0.20659836
48900	0.07514725	0.6750306	0.1525303	0.20902436
49000	0.07026896	0.38919841	0.12416156	0.19331911
49100	0.06588491	0.42838404	0.13230312	0.18673889
49200	0.08722795	0.56094616	0.13498193	0.15587006
49300	0.07719144	0.67521772	0.10937139	0.15937185
49400	0.08564776	0.44476721	0.18093664	0.12108582
49500	0.06926937	0.48900235	0.15174351	0.17414975
49600	0.06534032	0.42221077	0.13438583	0.19414036
49700	0.07029705	0.7796793	0.12392727	0.17797896
49800	0.06937483	0.36076066	0.1234698	0.13267215
49900	0.08510531	0.50650233	0.14675757	0.10808658
50000	0.07933671	0.39394856	0.14321758	0.11810055
50100	0.07159629	0.44972381	0.14021258	0.14019481
50200	0.08862042	0.47809389	0.14700968	0.09690403
50300	0.0668857	0.69452886	0.11749915	0.18022256
50400	0.08049744	0.3621498	0.12341674	0.12584013
50500	0.09846537	0.5614417	0.16427991	0.232696
50600	0.08533555	0.56458196	0.12492676	0.13087629
50700	0.06058958	0.45972481	0.12914216	0.14111827
50800	0.08243453	0.4324089	0.15495056	0.235448
50900	0.08172391	0.34005908	0.11173219	0.13225399
51000	0.07010486	0.410811009	0.14641867	0.07551791
51100	0.08572029	0.47680335	0.15485679	0.12804168
51200	0.06956767	0.65704549	0.12835401	0.14818578
51300	0.08750908	0.38232667	0.16708301	0.17392377
51400	0.0705352	0.67363387	0.14121128	0.17873438
51500	0.06498448	0.40895001	0.1731163	0.19236031
51600	0.08905824	0.45150085	0.14221037	0.17531545
51700	0.08086486	0.41759623	0.15086857	0.13345665
51800	0.07971385	0.51265737	0.13987042	0.11453417
51900	0.06946363	0.5164006	0.13892388	0.1998503
